epoch,train_acc,val_acc,train_loss,val_loss
0,23.75609588623047,24.941177368164062,0.6947750449180603,1.3896695375442505
1,24.36585235595703,25.764705657958984,0.6934809684753418,1.386067509651184
2,28.329267501831055,25.52941131591797,0.6907511353492737,1.3861969709396362
3,32.82926559448242,24.235294342041016,0.6888939142227173,1.386857271194458
4,34.31707000732422,23.352941513061523,0.6870480179786682,1.3881522417068481
5,36.23170471191406,25.647058486938477,0.684429943561554,1.3898781538009644
6,37.10975646972656,21.882352828979492,0.681854784488678,1.3913533687591553
7,38.23170471191406,27.764705657958984,0.6787447929382324,1.3927888870239258
8,39.95121765136719,22.235294342041016,0.6753203272819519,1.3969184160232544
9,41.79268264770508,19.705883026123047,0.6719533801078796,1.4038399457931519
10,40.6341438293457,24.52941131591797,0.6673113703727722,1.4025527238845825
11,41.95121765136719,28.647058486938477,0.6631171703338623,1.4107791185379028
12,46.341461181640625,28.235294342041016,0.6596194505691528,1.4099547863006592
13,44.707313537597656,30.117647171020508,0.6541761755943298,1.4199333190917969
14,45.585365295410156,25.176469802856445,0.6500887870788574,1.423799991607666
15,44.6097526550293,26.352941513061523,0.6452292799949646,1.4297446012496948
16,45.01219177246094,28.58823585510254,0.6412026882171631,1.44111168384552
17,47.52438735961914,30.235294342041016,0.634545624256134,1.4320237636566162
18,48.036582946777344,31.294116973876953,0.6292824149131775,1.442535638809204
19,48.841461181640625,31.0,0.622427225112915,1.4497088193893433
20,49.4878044128418,29.823530197143555,0.6186426877975464,1.4574167728424072
21,49.439022064208984,29.764705657958984,0.6127691268920898,1.4559433460235596
22,48.56097412109375,30.941177368164062,0.6100398302078247,1.4641889333724976
23,50.54877853393555,30.117647171020508,0.6032376289367676,1.4740772247314453
24,51.41463088989258,30.352941513061523,0.5946998596191406,1.458250880241394
25,51.475608825683594,30.823530197143555,0.5883578658103943,1.4815222024917603
26,52.280487060546875,32.47058868408203,0.5836901664733887,1.4661256074905396
27,53.939022064208984,31.705883026123047,0.5771244168281555,1.4803332090377808
28,54.243900299072266,32.52941131591797,0.5702632665634155,1.4680202007293701
29,53.585365295410156,31.647058486938477,0.5638294219970703,1.4798915386199951
30,52.780487060546875,33.47058868408203,0.5610683560371399,1.475968360900879
31,55.65853500366211,32.882354736328125,0.5510556697845459,1.4698925018310547
32,55.15853500366211,30.647058486938477,0.5440104007720947,1.4919922351837158
33,57.207313537597656,33.94117736816406,0.5392371416091919,1.476188063621521
34,56.1219482421875,32.82352828979492,0.5375874042510986,1.5172570943832397
35,54.9878044128418,34.70588302612305,0.5356999039649963,1.4679498672485352
36,56.682926177978516,31.352941513061523,0.5239052176475525,1.5146303176879883
37,57.54877853393555,34.05882263183594,0.5270570516586304,1.5144777297973633
38,58.243900299072266,35.235294342041016,0.515215277671814,1.5168042182922363
39,57.75609588623047,33.05882263183594,0.5139353275299072,1.5428273677825928
40,59.1341438293457,36.94117736816406,0.5094236135482788,1.4889518022537231
41,59.999996185302734,33.11764907836914,0.5000813603401184,1.4999068975448608
42,59.341461181640625,33.17647171020508,0.4972285032272339,1.5514320135116577
